"candidate_id","axis","category","statement_id","statement_text","value","source","confidence","justification"
"גאלב סלאמנה","תדמית","תקשורתיות ונראות","T-022","המועמד נתפס בציבור הרחב כדמות תקשורתית חזקה.","mixed","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש הופעות ציבוריות ומסר ערכי ברור, אך לא הוכחה לנוכחות תקשורתית חזקה בקנה מידה רחב."
"גאלב סלאמנה","תדמית","תקשורתיות ונראות","T-023","המועמד נתפס בציבור הרחב כמי שיודע להעביר מסר ברור.","mixed","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש הופעות ציבוריות ומסר ערכי ברור, אך לא הוכחה לנוכחות תקשורתית חזקה בקנה מידה רחב."
"גאלב סלאמנה","תדמית","תקשורתיות ונראות","T-024","המועמד נתפס בציבור הרחב כמי שמסוגל לבלוט בקמפיין בחירות.","mixed","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","58","יש הופעות ציבוריות ומסר ערכי ברור, אך לא הוכחה לנוכחות תקשורתית חזקה בקנה מידה רחב."
"גאלב סלאמנה","תדמית","תקשורתיות ונראות","T-025","המועמד נתפס בציבור הרחב כמי שמביא ייצוג חשוב לרשימה.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","88","כמועמד מוסלמי/ערבי מהגליל, עו״ד ורכז מיעוטים בדמוקרטים הצעירים, הוא מוסיף לרשימה ייצוג מיעוטים מובהק."
"גאלב סלאמנה","תדמית","תקשורתיות ונראות","T-026","המועמד נתפס בציבור הרחב כמי שמרחיב את הדימוי של המפלגה.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","88","כמועמד מוסלמי/ערבי מהגליל, עו״ד ורכז מיעוטים בדמוקרטים הצעירים, הוא מוסיף לרשימה ייצוג מיעוטים מובהק."
"גאלב סלאמנה","תדמית","אותנטיות וסיפור אישי","T-027","המועמד נתפס בציבור הרחב כמי שפועל מתוך שליחות ולא רק מתוך קריירה.","supports","https://hagush.org.il/candidates.html ; https://democrats.org.il/%D7%A4%D7%A8%D7%95%D7%98%D7%95%D7%A7%D7%95%D7%9C-%D7%99%D7%A9%D7%99%D7%91%D7%AA-%D7%9E%D7%95%D7%A2%D7%A6%D7%94-%D7%94%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%9D-%D7%94%D7%A6%D7%A2%D7%99-2/ ; https://e.democrats.org.il/Democrats_OpenHouses/260787 ; https://e.democrats.org.il/Democrats_OpenHouses/259509 ; https://lawbuzz.co.il/lawyer/galb-slamnh-275363/ ; https://www.facebook.com/61586677934863/posts/122112012279222597/ ; https://www.facebook.com/zichrondemocracy/videos/1931766194360758/","70","המקורות מציגים עו״ד ופעיל זכויות/מחאה הפועל מתוך שליחות דמוקרטית ושלטון חוק."
"הדס רגולסקי","תדמית","זהות וייצוג","T-001","המועמד מייצג את הקול הנשי בזירה הציבורית.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","94","זה אחד מצירי הזהות המרכזיים שלה: מטה הדמוקרטיות, שוויון מגדרי, הנהגה נשית ומאבק בהדרת נשים."
"הדס רגולסקי","תדמית","זהות וייצוג","T-002","המועמד נתפס בציבור הרחב כמי שמבין חסמים ייחודיים של נשים בפוליטיקה, בעבודה ובחברה.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","94","זה אחד מצירי הזהות המרכזיים שלה: מטה הדמוקרטיות, שוויון מגדרי, הנהגה נשית ומאבק בהדרת נשים."
"הדס רגולסקי","תדמית","זהות וייצוג","T-003","המועמד נתפס בציבור הרחב כמי שנותן מקום מכבד לקבוצות מיעוט בחברה הישראלית.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","78","היא מרחיבה את ייצוג הרשימה סביב נשים, שוויון, חברה אזרחית, שלטון מקומי ועוטף עזה."
"הדס רגולסקי","תדמית","זהות וייצוג","T-004","המועמד נתפס בציבור הרחב כמי שיכול לייצג את בני המיעוטים הלא יהודיים.","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס תדמיתי מספק לייצוג מיעוטים לא־יהודיים, זהות מזרחית או גישור דתי־חילוני רחב."
"הדס רגולסקי","תדמית","זהות וייצוג","T-005","המועמד נתפס בציבור הרחב כמי שמביא את קול הפריפריה או מבין לעומק את צרכיה.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","66","הרקע בנתיב העשרה ובעוטף עזה וניסיון עירוני נותנים בסיס תדמיתי להבנת צרכי פריפריה/עוטף, גם אם לא כציר יחיד."
"הדס רגולסקי","תדמית","זהות וייצוג","T-006","המועמד נתפס בציבור הרחב כמי שיכול לצמצם את הפער התדמיתי והמעשי בין המרכז לפריפריה.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","66","הרקע בנתיב העשרה ובעוטף עזה וניסיון עירוני נותנים בסיס תדמיתי להבנת צרכי פריפריה/עוטף, גם אם לא כציר יחיד."
"הדס רגולסקי","תדמית","זהות וייצוג","T-007","המועמד נתפס בציבור הרחב כמי שמביא גאווה בזהות מזרחית בלי להפוך אותה לשסע מפריד.","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס תדמיתי מספק לייצוג מיעוטים לא־יהודיים, זהות מזרחית או גישור דתי־חילוני רחב."
"הדס רגולסקי","תדמית","זהות וייצוג","T-008","המועמד נתפס בציבור הרחב כמי שמכבד זהות דתית ומסורתית בתוך מרחב דמוקרטי וליברלי.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","64","היא אינה מזוהה כדתית, אך מדגישה הפרדת דת ומדינה ומרחב ציבורי פתוח ומכבד."
"הדס רגולסקי","תדמית","זהות וייצוג","T-009","המועמד נתפס בציבור הרחב כמי שיכול לגשר בין חילונים, מסורתיים ודתיים.","unknown","לא נמצא מקור מספק בקובץ ההיגדים/פרופיל/מקורות הרשת שנבדקו; נשאר unknown לפי כלל לא לנחש","0","לא נמצא בסיס תדמיתי מספק לייצוג מיעוטים לא־יהודיים, זהות מזרחית או גישור דתי־חילוני רחב."
"הדס רגולסקי","תדמית","זהות וייצוג","T-010","המועמד נתפס בציבור הרחב כמי שנוכחותו ברשימה מרחיבה את תחושת הייצוג של קהלים מגוונים.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","78","היא מרחיבה את ייצוג הרשימה סביב נשים, שוויון, חברה אזרחית, שלטון מקומי ועוטף עזה."
"הדס רגולסקי","תדמית","זהות וייצוג","T-011","המועמד נתפס בציבור הרחב כמי שמוסיף לרשימה עומק חברתי ולא רק ניסיון פוליטי או תקשורתי.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","78","היא מרחיבה את ייצוג הרשימה סביב נשים, שוויון, חברה אזרחית, שלטון מקומי ועוטף עזה."
"הדס רגולסקי","תדמית","ממלכתיות ואחריות","T-012","המועמד נתפס בציבור הרחב כבעל עמוד שדרה ערכי.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
"הדס רגולסקי","תדמית","ממלכתיות ואחריות","T-013","המועמד נתפס בציבור הרחב כדמות ממלכתית ואחראית.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
"הדס רגולסקי","תדמית","ממלכתיות ואחריות","T-014","המועמד נתפס בציבור הרחב כמי שמכבד מוסדות מדינה ושלטון חוק.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
"הדס רגולסקי","תדמית","ממלכתיות ואחריות","T-015","המועמד נתפס בציבור הרחב כמי שמסוגל לפעול מתוך שיקול דעת ולא רק מתוך כעס.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
"הדס רגולסקי","תדמית","יושרה, אמינות וניסיון ","T-016","המועמד נתפס בציבור הרחב כמי שפועל מתוך שליחות ולא רק מתוך קריירה.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
"הדס רגולסקי","תדמית","יושרה, אמינות וניסיון ","T-017","המועמד נתפס בציבור הרחב כאדם אמין וישר.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
"הדס רגולסקי","תדמית","יושרה, אמינות וניסיון ","T-018","המועמד נתפס בציבור הרחב כדמות רצינית ולא כגימיק תקשורתי.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
"הדס רגולסקי","תדמית","יושרה, אמינות וניסיון ","T-019","המועמד נתפס בציבור הרחב כמי שאפשר לסמוך עליו בתפקיד ציבורי.","supports","https://hagush.org.il/candidates.html ; https://www.hadasragolsky.com/ ; https://www.bonot.org/projects-1/%D7%94%D7%93%D7%A1-%D7%A8%D7%92%D7%95%D7%9C%D7%A1%D7%A7%D7%99 ; https://www.ynet.co.il/activism/israel2048/article/rkswd6hbwl ; https://www.taasiya.pro/speaker/hadas-ragolski","86","ניסיון בתקשורת, עירייה, תנועות אזרחיות ומאבקי נשים מעניק תדמית של רצינות, נראות, מסר ושליחות ציבורית."
